@relation liking 

@attribute Theta1_1 numeric
@attribute Alpha1_1 numeric
@attribute LowBeta1_1 numeric
@attribute HighBeta1_1 numeric
@attribute Gamma1_1 numeric
@attribute Theta2_1 numeric
@attribute Alpha2_1 numeric
@attribute LowBeta2_1 numeric
@attribute HighBeta2_1 numeric
@attribute Gamma2_1 numeric
@attribute Theta3_1 numeric
@attribute Alpha3_1 numeric
@attribute LowBeta3_1 numeric
@attribute HighBeta3_1 numeric
@attribute Gamma3_1 numeric
@attribute Theta4_1 numeric
@attribute Alpha4_1 numeric
@attribute LowBeta4_1 numeric
@attribute HighBeta4_1 numeric
@attribute Gamma4_1 numeric
@attribute Theta5_1 numeric
@attribute Alpha5_1 numeric
@attribute LowBeta5_1 numeric
@attribute HighBeta5_1 numeric
@attribute Gamma5_1 numeric
@attribute Theta6_1 numeric
@attribute Alpha6_1 numeric
@attribute LowBeta6_1 numeric
@attribute HighBeta6_1 numeric
@attribute Gamma6_1 numeric
@attribute Theta7_1 numeric
@attribute Alpha7_1 numeric
@attribute LowBeta7_1 numeric
@attribute HighBeta7_1 numeric
@attribute Gamma7_1 numeric
@attribute Theta8_1 numeric
@attribute Alpha8_1 numeric
@attribute LowBeta8_1 numeric
@attribute HighBeta8_1 numeric
@attribute Gamma8_1 numeric
@attribute Theta9_1 numeric
@attribute Alpha9_1 numeric
@attribute LowBeta9_1 numeric
@attribute HighBeta9_1 numeric
@attribute Gamma9_1 numeric
@attribute Theta10_1 numeric
@attribute Alpha10_1 numeric
@attribute LowBeta10_1 numeric
@attribute HighBeta10_1 numeric
@attribute Gamma10_1 numeric
@attribute Theta11_1 numeric
@attribute Alpha11_1 numeric
@attribute LowBeta11_1 numeric
@attribute HighBeta11_1 numeric
@attribute Gamma11_1 numeric
@attribute Theta12_1 numeric
@attribute Alpha12_1 numeric
@attribute LowBeta12_1 numeric
@attribute HighBeta12_1 numeric
@attribute Gamma12_1 numeric
@attribute Theta13_1 numeric
@attribute Alpha13_1 numeric
@attribute LowBeta13_1 numeric
@attribute HighBeta13_1 numeric
@attribute Gamma13_1 numeric
@attribute Theta14_1 numeric
@attribute Alpha14_1 numeric
@attribute LowBeta14_1 numeric
@attribute HighBeta14_1 numeric
@attribute Gamma14_1 numeric
@attribute Theta15_1 numeric
@attribute Alpha15_1 numeric
@attribute LowBeta15_1 numeric
@attribute HighBeta15_1 numeric
@attribute Gamma15_1 numeric
@attribute Theta16_1 numeric
@attribute Alpha16_1 numeric
@attribute LowBeta16_1 numeric
@attribute HighBeta16_1 numeric
@attribute Gamma16_1 numeric
@attribute Theta17_1 numeric
@attribute Alpha17_1 numeric
@attribute LowBeta17_1 numeric
@attribute HighBeta17_1 numeric
@attribute Gamma17_1 numeric
@attribute Theta18_1 numeric
@attribute Alpha18_1 numeric
@attribute LowBeta18_1 numeric
@attribute HighBeta18_1 numeric
@attribute Gamma18_1 numeric
@attribute Theta19_1 numeric
@attribute Alpha19_1 numeric
@attribute LowBeta19_1 numeric
@attribute HighBeta19_1 numeric
@attribute Gamma19_1 numeric
@attribute Theta20_1 numeric
@attribute Alpha20_1 numeric
@attribute LowBeta20_1 numeric
@attribute HighBeta20_1 numeric
@attribute Gamma20_1 numeric
@attribute Theta21_1 numeric
@attribute Alpha21_1 numeric
@attribute LowBeta21_1 numeric
@attribute HighBeta21_1 numeric
@attribute Gamma21_1 numeric
@attribute Theta22_1 numeric
@attribute Alpha22_1 numeric
@attribute LowBeta22_1 numeric
@attribute HighBeta22_1 numeric
@attribute Gamma22_1 numeric
@attribute Theta23_1 numeric
@attribute Alpha23_1 numeric
@attribute LowBeta23_1 numeric
@attribute HighBeta23_1 numeric
@attribute Gamma23_1 numeric
@attribute Theta24_1 numeric
@attribute Alpha24_1 numeric
@attribute LowBeta24_1 numeric
@attribute HighBeta24_1 numeric
@attribute Gamma24_1 numeric
@attribute Theta25_1 numeric
@attribute Alpha25_1 numeric
@attribute LowBeta25_1 numeric
@attribute HighBeta25_1 numeric
@attribute Gamma25_1 numeric
@attribute Theta26_1 numeric
@attribute Alpha26_1 numeric
@attribute LowBeta26_1 numeric
@attribute HighBeta26_1 numeric
@attribute Gamma26_1 numeric
@attribute Theta27_1 numeric
@attribute Alpha27_1 numeric
@attribute LowBeta27_1 numeric
@attribute HighBeta27_1 numeric
@attribute Gamma27_1 numeric
@attribute Theta28_1 numeric
@attribute Alpha28_1 numeric
@attribute LowBeta28_1 numeric
@attribute HighBeta28_1 numeric
@attribute Gamma28_1 numeric
@attribute Theta29_1 numeric
@attribute Alpha29_1 numeric
@attribute LowBeta29_1 numeric
@attribute HighBeta29_1 numeric
@attribute Gamma29_1 numeric
@attribute Theta30_1 numeric
@attribute Alpha30_1 numeric
@attribute LowBeta30_1 numeric
@attribute HighBeta30_1 numeric
@attribute Gamma30_1 numeric
@attribute Theta31_1 numeric
@attribute Alpha31_1 numeric
@attribute LowBeta31_1 numeric
@attribute HighBeta31_1 numeric
@attribute Gamma31_1 numeric
@attribute Theta32_1 numeric
@attribute Alpha32_1 numeric
@attribute LowBeta32_1 numeric
@attribute HighBeta32_1 numeric
@attribute Gamma32_1 numeric
@attribute class {-1,1}

@data
13.337,0,0,0,0,30.33,0,0,0,0,3.1579,0,0,0,0,3.9787,0,0,0,0,20.579,0,0,0,0,11.153,0,0,0,0,1.7896,0,0,0,0,1.5287,0,0,0,0,66.686,0,0,0,0,45.9,0,0,0,0,2.7718,0,0,0,0,7.5162,0,0,0,0,3.6255,0,0,0,0,4.3069,0,0,0,0,22.44,0,0,0,0,14.104,0,0,0,0,2.5827,0,0,0,0,35.9,0,0,0,0,24.979,0,0,0,0,7.9491,0,0,0,0,14.33,0,0,0,0,14.636,0,0,0,0,6.1131,0,0,0,0,18.864,0,0,0,0,17.609,0,0,0,0,21.276,0,0,0,0,13.025,0,0,0,0,28.049,0,0,0,0,8.9649,0,0,0,0,46.913,0,0,0,0,2.6819,0,0,0,0,2.5138,0,0,0,0,-1
18.857,0,0,0,0,41.516,0,0,0,0,3.6399,0,0,0,0,5.4513,0,0,0,0,30.971,0,0,0,0,16.114,0,0,0,0,2.4638,0,0,0,0,1.5834,0,0,0,0,91.688,0,0,0,0,68.537,0,0,0,0,3.1022,0,0,0,0,9.6677,0,0,0,0,4.1278,0,0,0,0,5.2882,0,0,0,0,31.188,0,0,0,0,20.562,0,0,0,0,3.1791,0,0,0,0,53.481,0,0,0,0,36.306,0,0,0,0,11.711,0,0,0,0,16.767,0,0,0,0,21.231,0,0,0,0,6.9518,0,0,0,0,22.635,0,0,0,0,22.944,0,0,0,0,32.52,0,0,0,0,18.419,0,0,0,0,37.823,0,0,0,0,11.043,0,0,0,0,57.718,0,0,0,0,3.2075,0,0,0,0,2.297,0,0,0,0,-1
18.361,0,0,0,0,42.862,0,0,0,0,3.9239,0,0,0,0,4.9494,0,0,0,0,27.696,0,0,0,0,15.38,0,0,0,0,2.2525,0,0,0,0,1.4491,0,0,0,0,86.967,0,0,0,0,60.787,0,0,0,0,3.4177,0,0,0,0,8.7645,0,0,0,0,4.1585,0,0,0,0,4.6081,0,0,0,0,27.402,0,0,0,0,18.476,0,0,0,0,3.6516,0,0,0,0,47.775,0,0,0,0,33.31,0,0,0,0,10.712,0,0,0,0,19.222,0,0,0,0,19.146,0,0,0,0,7.3174,0,0,0,0,24.291,0,0,0,0,22.585,0,0,0,0,29.179,0,0,0,0,18.865,0,0,0,0,36.125,0,0,0,0,11.857,0,0,0,0,62.429,0,0,0,0,2.968,0,0,0,0,2.1399,0,0,0,0,-1
19.233,0,0,0,0,38.955,0,0,0,0,4.1591,0,0,0,0,5.0586,0,0,0,0,28.221,0,0,0,0,14.151,0,0,0,0,2.1686,0,0,0,0,1.912,0,0,0,0,91.698,0,0,0,0,61.586,0,0,0,0,3.1544,0,0,0,0,10.126,0,0,0,0,4.3463,0,0,0,0,5.5808,0,0,0,0,30.682,0,0,0,0,20.123,0,0,0,0,3.3346,0,0,0,0,48.78,0,0,0,0,34.146,0,0,0,0,10.888,0,0,0,0,17.708,0,0,0,0,20.284,0,0,0,0,7.4004,0,0,0,0,23.629,0,0,0,0,23.786,0,0,0,0,27.936,0,0,0,0,16.472,0,0,0,0,38.649,0,0,0,0,11.054,0,0,0,0,60.482,0,0,0,0,3.259,0,0,0,0,2.4321,0,0,0,0,-1
16.659,0,0,0,0,39.267,0,0,0,0,11.768,0,0,0,0,4.4838,0,0,0,0,23.618,0,0,0,0,13.56,0,0,0,0,1.966,0,0,0,0,1.5653,0,0,0,0,73.112,0,0,0,0,51.267,0,0,0,0,3.3397,0,0,0,0,8.0554,0,0,0,0,4.3758,0,0,0,0,4.7294,0,0,0,0,25.485,0,0,0,0,15.846,0,0,0,0,3.0577,0,0,0,0,41.505,0,0,0,0,26.781,0,0,0,0,9.1587,0,0,0,0,16.15,0,0,0,0,16.125,0,0,0,0,7.4368,0,0,0,0,22.171,0,0,0,0,20.295,0,0,0,0,25.105,0,0,0,0,16.443,0,0,0,0,31.328,0,0,0,0,11.336,0,0,0,0,51.421,0,0,0,0,3.5125,0,0,0,0,2.431,0,0,0,0,-1
16.805,0,0,0,0,38.202,0,0,0,0,4.1474,0,0,0,0,4.6123,0,0,0,0,25.223,0,0,0,0,13.844,0,0,0,0,2.0404,0,0,0,0,1.4499,0,0,0,0,89.736,0,0,0,0,55.821,0,0,0,0,3.7223,0,0,0,0,8.3886,0,0,0,0,4.6558,0,0,0,0,4.2116,0,0,0,0,26.634,0,0,0,0,17.889,0,0,0,0,3.4004,0,0,0,0,41.155,0,0,0,0,31.389,0,0,0,0,10.029,0,0,0,0,19.968,0,0,0,0,18.882,0,0,0,0,8.1263,0,0,0,0,26.123,0,0,0,0,23.665,0,0,0,0,24.419,0,0,0,0,16.003,0,0,0,0,37.298,0,0,0,0,13.155,0,0,0,0,65.985,0,0,0,0,3.4918,0,0,0,0,2.2515,0,0,0,0,-1
27.314,0,0,0,0,65.586,0,0,0,0,4.5153,0,0,0,0,5.5435,0,0,0,0,25.068,0,0,0,0,18.848,0,0,0,0,2.1099,0,0,0,0,1.3027,0,0,0,0,71.733,0,0,0,0,53.422,0,0,0,0,4.2578,0,0,0,0,7.321,0,0,0,0,4.6143,0,0,0,0,4.2568,0,0,0,0,21.556,0,0,0,0,16.006,0,0,0,0,4.5195,0,0,0,0,45.827,0,0,0,0,29.029,0,0,0,0,10.962,0,0,0,0,24.787,0,0,0,0,16.389,0,0,0,0,8.5663,0,0,0,0,28.29,0,0,0,0,21.251,0,0,0,0,29.659,0,0,0,0,27.265,0,0,0,0,31.395,0,0,0,0,14.832,0,0,0,0,67.887,0,0,0,0,3.7382,0,0,0,0,2.682,0,0,0,0,1
38.521,0,0,0,0,8.18,0,0,0,0,16.771,0,0,0,0,14.372,0,0,0,0,0.54562,0,0,0,0,8.1388,0,0,0,0,3.5296,0,0,0,0,15.726,0,0,0,0,13.326,0,0,0,0,18.743,0,0,0,0,8.4753,0,0,0,0,4.3424,0,0,0,0,7.9852,0,0,0,0,15.086,0,0,0,0,13.886,0,0,0,0,15.283,0,0,0,0,11.607,0,0,0,0,5.4434,0,0,0,0,10.761,0,0,0,0,22.279,0,0,0,0,15.337,0,0,0,0,34.892,0,0,0,0,57.05,0,0,0,0,37.582,0,0,0,0,2.8688,0,0,0,0,4.9816,0,0,0,0,12.645,0,0,0,0,26.283,0,0,0,0,52.461,0,0,0,0,18.082,0,0,0,0,20.411,0,0,0,0,12.416,0,0,0,0,1
36.726,0,0,0,0,18.129,0,0,0,0,39.831,0,0,0,0,34.376,0,0,0,0,0.68524,0,0,0,0,15.205,0,0,0,0,3.1188,0,0,0,0,14.765,0,0,0,0,26.232,0,0,0,0,48.053,0,0,0,0,19.785,0,0,0,0,3.5333,0,0,0,0,15.19,0,0,0,0,20.01,0,0,0,0,29.585,0,0,0,0,36.136,0,0,0,0,25.948,0,0,0,0,6.5413,0,0,0,0,22.157,0,0,0,0,30.581,0,0,0,0,11.8,0,0,0,0,83.496,0,0,0,0,142.5,0,0,0,0,82.989,0,0,0,0,5.9763,0,0,0,0,4.0858,0,0,0,0,12.717,0,0,0,0,58.016,0,0,0,0,132.08,0,0,0,0,28.098,0,0,0,0,42.955,0,0,0,0,16.784,0,0,0,0,1
67.233,0,0,0,0,10.308,0,0,0,0,19.026,0,0,0,0,16.923,0,0,0,0,0.61265,0,0,0,0,12.201,0,0,0,0,6.2447,0,0,0,0,22.803,0,0,0,0,15.007,0,0,0,0,22.272,0,0,0,0,10.343,0,0,0,0,4.3412,0,0,0,0,8.6068,0,0,0,0,17.264,0,0,0,0,16.636,0,0,0,0,17.287,0,0,0,0,15.998,0,0,0,0,7.5733,0,0,0,0,14.817,0,0,0,0,27.278,0,0,0,0,23.096,0,0,0,0,41.042,0,0,0,0,72.383,0,0,0,0,56.17,0,0,0,0,3.0812,0,0,0,0,6.8266,0,0,0,0,22.42,0,0,0,0,29.282,0,0,0,0,64.537,0,0,0,0,22.867,0,0,0,0,28.44,0,0,0,0,16.089,0,0,0,0,1
87.598,0,0,0,0,19.011,0,0,0,0,41.95,0,0,0,0,40.362,0,0,0,0,0.88892,0,0,0,0,20.36,0,0,0,0,8.3802,0,0,0,0,35.324,0,0,0,0,30.971,0,0,0,0,52.863,0,0,0,0,20.567,0,0,0,0,6.161,0,0,0,0,14.711,0,0,0,0,26.176,0,0,0,0,30.156,0,0,0,0,37.928,0,0,0,0,35.97,0,0,0,0,11.816,0,0,0,0,26.25,0,0,0,0,48.233,0,0,0,0,31.513,0,0,0,0,90.894,0,0,0,0,156.04,0,0,0,0,106.06,0,0,0,0,6.8877,0,0,0,0,9.5038,0,0,0,0,30.816,0,0,0,0,65.973,0,0,0,0,141.81,0,0,0,0,43.063,0,0,0,0,49.405,0,0,0,0,28.501,0,0,0,0,1
107.83,0,0,0,0,16.608,0,0,0,0,36.502,0,0,0,0,34.746,0,0,0,0,1.3419,0,0,0,0,17.14,0,0,0,0,8.729,0,0,0,0,43.508,0,0,0,0,30.372,0,0,0,0,40.747,0,0,0,0,17.363,0,0,0,0,8.2822,0,0,0,0,16.515,0,0,0,0,30.727,0,0,0,0,27.996,0,0,0,0,33.106,0,0,0,0,22.412,0,0,0,0,14.98,0,0,0,0,21.334,0,0,0,0,56.671,0,0,0,0,42.835,0,0,0,0,75.055,0,0,0,0,116.47,0,0,0,0,77.397,0,0,0,0,7.7166,0,0,0,0,12.989,0,0,0,0,32.116,0,0,0,0,62.33,0,0,0,0,110.75,0,0,0,0,48.925,0,0,0,0,42.843,0,0,0,0,35.353,0,0,0,0,1
84.295,0,0,0,0,12.355,0,0,0,0,25.306,0,0,0,0,24.236,0,0,0,0,0.59044,0,0,0,0,12.668,0,0,0,0,6.7559,0,0,0,0,29.007,0,0,0,0,20.694,0,0,0,0,28.691,0,0,0,0,12.444,0,0,0,0,5.0213,0,0,0,0,11.196,0,0,0,0,21.279,0,0,0,0,20.126,0,0,0,0,22.682,0,0,0,0,17.255,0,0,0,0,9.7679,0,0,0,0,16.309,0,0,0,0,37.568,0,0,0,0,28.108,0,0,0,0,52.773,0,0,0,0,86.337,0,0,0,0,59.024,0,0,0,0,4.495,0,0,0,0,8.4721,0,0,0,0,23.911,0,0,0,0,41.322,0,0,0,0,79.523,0,0,0,0,31.541,0,0,0,0,31.307,0,0,0,0,22.412,0,0,0,0,-1
30.206,0,0,0,0,3.8787,0,0,0,0,8.6153,0,0,0,0,9.8712,0,0,0,0,0.50133,0,0,0,0,4.3089,0,0,0,0,2.6901,0,0,0,0,14.434,0,0,0,0,9.0555,0,0,0,0,9.9758,0,0,0,0,3.8655,0,0,0,0,2.9228,0,0,0,0,5.1903,0,0,0,0,12.792,0,0,0,0,7.6553,0,0,0,0,7.7787,0,0,0,0,5.437,0,0,0,0,5.3778,0,0,0,0,5.176,0,0,0,0,18.36,0,0,0,0,14.988,0,0,0,0,18.7,0,0,0,0,26.014,0,0,0,0,17.168,0,0,0,0,1.8075,0,0,0,0,4.6555,0,0,0,0,9.4203,0,0,0,0,15.849,0,0,0,0,23.018,0,0,0,0,15.451,0,0,0,0,9.9093,0,0,0,0,11.587,0,0,0,0,1
100.65,0,0,0,0,7.9155,0,0,0,0,14.812,0,0,0,0,15.609,0,0,0,0,0.54131,0,0,0,0,12.48,0,0,0,0,9.161,0,0,0,0,36.585,0,0,0,0,15.054,0,0,0,0,17.223,0,0,0,0,7.72,0,0,0,0,4.3732,0,0,0,0,6.621,0,0,0,0,20.971,0,0,0,0,12.513,0,0,0,0,13.448,0,0,0,0,14.98,0,0,0,0,10.933,0,0,0,0,12.888,0,0,0,0,38.159,0,0,0,0,38.876,0,0,0,0,31.589,0,0,0,0,53.429,0,0,0,0,51.339,0,0,0,0,3.2765,0,0,0,0,10.722,0,0,0,0,32.371,0,0,0,0,27.738,0,0,0,0,47.397,0,0,0,0,30.084,0,0,0,0,24.665,0,0,0,0,22.727,0,0,0,0,-1
55.691,0,0,0,0,8.3656,0,0,0,0,15.104,0,0,0,0,13.627,0,0,0,0,0.58928,0,0,0,0,9.8988,0,0,0,0,5.4102,0,0,0,0,18.68,0,0,0,0,11.75,0,0,0,0,17.572,0,0,0,0,7.9369,0,0,0,0,5.1065,0,0,0,0,8.3267,0,0,0,0,15.143,0,0,0,0,14.536,0,0,0,0,13.126,0,0,0,0,12.795,0,0,0,0,6.3937,0,0,0,0,12.291,0,0,0,0,22.047,0,0,0,0,18.415,0,0,0,0,32.054,0,0,0,0,56.092,0,0,0,0,44.022,0,0,0,0,2.6199,0,0,0,0,5.3595,0,0,0,0,18.083,0,0,0,0,22.838,0,0,0,0,49.722,0,0,0,0,18.243,0,0,0,0,23.633,0,0,0,0,13.216,0,0,0,0,1
42.527,0,0,0,0,5.0323,0,0,0,0,7.8704,0,0,0,0,7.0827,0,0,0,0,0.39409,0,0,0,0,7.0568,0,0,0,0,4.2054,0,0,0,0,12.712,0,0,0,0,6.2414,0,0,0,0,9.5556,0,0,0,0,4.6678,0,0,0,0,4.3221,0,0,0,0,4.1892,0,0,0,0,10.121,0,0,0,0,8.2053,0,0,0,0,7.092,0,0,0,0,9.1388,0,0,0,0,4.236,0,0,0,0,8.1787,0,0,0,0,13.399,0,0,0,0,14.11,0,0,0,0,17.777,0,0,0,0,32.79,0,0,0,0,30.87,0,0,0,0,1.3209,0,0,0,0,4.3052,0,0,0,0,14.495,0,0,0,0,11.419,0,0,0,0,28.35,0,0,0,0,10.359,0,0,0,0,15.215,0,0,0,0,8.5368,0,0,0,0,-1
150.91,0,0,0,0,9.3097,0,0,0,0,17.148,0,0,0,0,19.258,0,0,0,0,0.66078,0,0,0,0,16.447,0,0,0,0,13.878,0,0,0,0,51.032,0,0,0,0,18.424,0,0,0,0,20.002,0,0,0,0,9.3627,0,0,0,0,9.3826,0,0,0,0,7.6338,0,0,0,0,26.434,0,0,0,0,14.809,0,0,0,0,16.277,0,0,0,0,18.857,0,0,0,0,15.631,0,0,0,0,16.36,0,0,0,0,52.094,0,0,0,0,50.853,0,0,0,0,37.881,0,0,0,0,64.425,0,0,0,0,67.843,0,0,0,0,4.3829,0,0,0,0,14.772,0,0,0,0,46.328,0,0,0,0,35.995,0,0,0,0,56.863,0,0,0,0,41.646,0,0,0,0,31.991,0,0,0,0,32.96,0,0,0,0,-1
83.742,0,0,0,0,5.2899,0,0,0,0,8.8647,0,0,0,0,9.3038,0,0,0,0,0.43442,0,0,0,0,8.705,0,0,0,0,7.6486,0,0,0,0,28.579,0,0,0,0,10.114,0,0,0,0,9.1666,0,0,0,0,4.77,0,0,0,0,7.0647,0,0,0,0,4.9645,0,0,0,0,17.354,0,0,0,0,8.7825,0,0,0,0,7.8407,0,0,0,0,9.2544,0,0,0,0,8.5838,0,0,0,0,8.8373,0,0,0,0,29.337,0,0,0,0,29.675,0,0,0,0,18.922,0,0,0,0,30.088,0,0,0,0,34.153,0,0,0,0,2.0027,0,0,0,0,8.7215,0,0,0,0,25.144,0,0,0,0,17.153,0,0,0,0,25.908,0,0,0,0,21.847,0,0,0,0,16.908,0,0,0,0,18.839,0,0,0,0,1
339.77,0,0,0,0,15.826,0,0,0,0,25.65,0,0,0,0,29.604,0,0,0,0,0.77943,0,0,0,0,36.657,0,0,0,0,32.331,0,0,0,0,116.94,0,0,0,0,31.3,0,0,0,0,29.896,0,0,0,0,14.47,0,0,0,0,11.935,0,0,0,0,9.969,0,0,0,0,49.58,0,0,0,0,22.681,0,0,0,0,23.331,0,0,0,0,42.151,0,0,0,0,31.025,0,0,0,0,33.4,0,0,0,0,108.46,0,0,0,0,127.25,0,0,0,0,54.608,0,0,0,0,107.65,0,0,0,0,147.07,0,0,0,0,6.9646,0,0,0,0,32.379,0,0,0,0,110.57,0,0,0,0,57.787,0,0,0,0,92.489,0,0,0,0,79.885,0,0,0,0,63.509,0,0,0,0,65.934,0,0,0,0,-1
477.75,0,0,0,0,18.149,0,0,0,0,48.393,0,0,0,0,43.168,0,0,0,0,4.5916,0,0,0,0,46.464,0,0,0,0,44.364,0,0,0,0,174.71,0,0,0,0,42.974,0,0,0,0,31.913,0,0,0,0,14.715,0,0,0,0,17.193,0,0,0,0,10.616,0,0,0,0,68.307,0,0,0,0,22.416,0,0,0,0,26.498,0,0,0,0,46.066,0,0,0,0,48.096,0,0,0,0,37.974,0,0,0,0,160.6,0,0,0,0,187.8,0,0,0,0,56.065,0,0,0,0,102.14,0,0,0,0,166.73,0,0,0,0,10.337,0,0,0,0,48.5,0,0,0,0,153.5,0,0,0,0,79.158,0,0,0,0,89.583,0,0,0,0,122.72,0,0,0,0,72.288,0,0,0,0,99.813,0,0,0,0,1
116.05,0,0,0,0,10.64,0,0,0,0,14.923,0,0,0,0,13.54,0,0,0,0,0.63774,0,0,0,0,16.717,0,0,0,0,10.018,0,0,0,0,30.059,0,0,0,0,11.912,0,0,0,0,18.076,0,0,0,0,10.355,0,0,0,0,6.3251,0,0,0,0,7.8028,0,0,0,0,15.454,0,0,0,0,16.278,0,0,0,0,14.384,0,0,0,0,19.862,0,0,0,0,9.8085,0,0,0,0,17.932,0,0,0,0,28.803,0,0,0,0,33.467,0,0,0,0,34.555,0,0,0,0,68.675,0,0,0,0,71.266,0,0,0,0,2.9021,0,0,0,0,9.2161,0,0,0,0,36.535,0,0,0,0,23.888,0,0,0,0,59.963,0,0,0,0,24.316,0,0,0,0,34.877,0,0,0,0,20.673,0,0,0,0,1
58.393,0,0,0,0,8.3106,0,0,0,0,16.1,0,0,0,0,15.142,0,0,0,0,0.55751,0,0,0,0,9.5858,0,0,0,0,5.6931,0,0,0,0,20.416,0,0,0,0,13.299,0,0,0,0,18.487,0,0,0,0,8.6522,0,0,0,0,6.4316,0,0,0,0,8.1794,0,0,0,0,16.275,0,0,0,0,14.076,0,0,0,0,14.878,0,0,0,0,13.134,0,0,0,0,7.2299,0,0,0,0,11.686,0,0,0,0,25.825,0,0,0,0,21.449,0,0,0,0,35.342,0,0,0,0,58.023,0,0,0,0,44.142,0,0,0,0,2.8452,0,0,0,0,6.6744,0,0,0,0,18.644,0,0,0,0,26.21,0,0,0,0,52.174,0,0,0,0,20.974,0,0,0,0,22.792,0,0,0,0,15.204,0,0,0,0,1
113.92,0,0,0,0,2.8385,0,0,0,0,4.9336,0,0,0,0,9.3651,0,0,0,0,0.36885,0,0,0,0,8.4456,0,0,0,0,10.225,0,0,0,0,41.107,0,0,0,0,10.472,0,0,0,0,4.7799,0,0,0,0,1.9368,0,0,0,0,8.5487,0,0,0,0,2.7023,0,0,0,0,19.541,0,0,0,0,4.216,0,0,0,0,4.3403,0,0,0,0,5.9453,0,0,0,0,13.006,0,0,0,0,7.2267,0,0,0,0,40.708,0,0,0,0,42.021,0,0,0,0,10.228,0,0,0,0,11.804,0,0,0,0,26.554,0,0,0,0,2.4654,0,0,0,0,12.668,0,0,0,0,33.972,0,0,0,0,18.03,0,0,0,0,8.6041,0,0,0,0,31.335,0,0,0,0,11.653,0,0,0,0,26.506,0,0,0,0,-1
94.783,0,0,0,0,6.2661,0,0,0,0,10.295,0,0,0,0,11.846,0,0,0,0,0.63174,0,0,0,0,10.161,0,0,0,0,8.3685,0,0,0,0,30.252,0,0,0,0,11.158,0,0,0,0,11.883,0,0,0,0,5.3817,0,0,0,0,4.1505,0,0,0,0,4.8152,0,0,0,0,16.667,0,0,0,0,9.3558,0,0,0,0,8.9976,0,0,0,0,11.149,0,0,0,0,9.597,0,0,0,0,10.309,0,0,0,0,30.927,0,0,0,0,32.776,0,0,0,0,21.365,0,0,0,0,37.438,0,0,0,0,39.69,0,0,0,0,2.5088,0,0,0,0,8.912,0,0,0,0,28.006,0,0,0,0,19.918,0,0,0,0,32.097,0,0,0,0,24.938,0,0,0,0,19.576,0,0,0,0,20.358,0,0,0,0,-1
86.156,0,0,0,0,5.249,0,0,0,0,9.7846,0,0,0,0,11.416,0,0,0,0,0.4533,0,0,0,0,9.2641,0,0,0,0,8.4279,0,0,0,0,31.265,0,0,0,0,10.999,0,0,0,0,10.909,0,0,0,0,4.9401,0,0,0,0,5.78,0,0,0,0,4.4411,0,0,0,0,16.712,0,0,0,0,8.2644,0,0,0,0,8.6853,0,0,0,0,10.856,0,0,0,0,9.0669,0,0,0,0,9.4292,0,0,0,0,31.727,0,0,0,0,31.548,0,0,0,0,20.407,0,0,0,0,34.236,0,0,0,0,37.552,0,0,0,0,2.4148,0,0,0,0,8.9483,0,0,0,0,26.495,0,0,0,0,19.958,0,0,0,0,29.319,0,0,0,0,24.131,0,0,0,0,16.911,0,0,0,0,19.322,0,0,0,0,-1
126.36,0,0,0,0,7.2088,0,0,0,0,12.115,0,0,0,0,15.002,0,0,0,0,0.48798,0,0,0,0,13.173,0,0,0,0,10.997,0,0,0,0,42.489,0,0,0,0,14.455,0,0,0,0,13.835,0,0,0,0,6.9622,0,0,0,0,11.249,0,0,0,0,5.3975,0,0,0,0,20.265,0,0,0,0,10.771,0,0,0,0,11.56,0,0,0,0,12.998,0,0,0,0,13.481,0,0,0,0,13.026,0,0,0,0,41.417,0,0,0,0,40.694,0,0,0,0,26.705,0,0,0,0,45.071,0,0,0,0,50.665,0,0,0,0,3.153,0,0,0,0,12.299,0,0,0,0,38.458,0,0,0,0,26.177,0,0,0,0,39.871,0,0,0,0,34.451,0,0,0,0,24.51,0,0,0,0,28.288,0,0,0,0,1
207.77,0,0,0,0,6.8579,0,0,0,0,16.673,0,0,0,0,22.572,0,0,0,0,0.4887,0,0,0,0,16.927,0,0,0,0,19.541,0,0,0,0,81.31,0,0,0,0,24.567,0,0,0,0,18.55,0,0,0,0,6.8634,0,0,0,0,10.015,0,0,0,0,6.5213,0,0,0,0,37.371,0,0,0,0,11.114,0,0,0,0,15.403,0,0,0,0,17.091,0,0,0,0,22.375,0,0,0,0,14.324,0,0,0,0,81.606,0,0,0,0,80.763,0,0,0,0,33.55,0,0,0,0,48.491,0,0,0,0,65.55,0,0,0,0,5.537,0,0,0,0,22.651,0,0,0,0,64.465,0,0,0,0,45.565,0,0,0,0,44.037,0,0,0,0,61.769,0,0,0,0,28.159,0,0,0,0,49.421,0,0,0,0,-1
