@relation arousal 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
3883.7,1664.6,1128.2,1203.9,1046.3,6214.4,2645.6,1392.1,1405.5,1243.4,14648,6032.1,3226.1,3857.3,3250.9,11061,4430.4,2509.4,3138.4,2626.7,7304.5,3106.3,1400.2,1306,1163.5,10615,4307.7,2399.1,2990.8,2499.1,3422.5,1391.5,814.25,1093.3,892.44,5205.8,2118.1,1289.2,1624.9,1379.2,5542.7,2392.4,1253.1,1447.1,1228.2,7616.1,3061,1751,2252.8,1877.2,10211,4194.8,2203,2613.5,2204.7,6798.4,2962.5,1605.7,1913.5,1608.8,6988.5,2717.8,1605,2069.2,1720.5,8643.7,3594.1,2018.8,2489.3,2088.1,7124.6,2825.3,1680,2190.9,1836,13214,5534.5,2820.8,3223.5,2744.9,10007,4234.3,2209.5,2476.8,2134,3840.3,1444,932.02,1271.8,1087.1,8919.9,3599.8,1982.3,2477.1,2086.7,15828,6756.9,3100.1,3078.2,2667.4,14975,6218.7,2519.6,1926.4,1832.4,7856.3,3146.5,1791.1,2247.5,1904.4,1233,653.5,355.03,221.83,187.04,15446,6357.7,3403.1,4052.9,3420.7,4970.2,2129.4,855.6,647.43,581.06,8290.4,3295.6,1932,2417.6,2037.4,12467,5124.3,2739.9,3202.9,2704.9,3415.5,1381.4,836.93,1086.2,905.23,6855.1,2728.5,1580.2,2064.2,1730.7,7080.4,2786.1,1619.5,2143.6,1798.8,10645,4280,2394.3,3003.3,2535.2,1681.7,1144.5,587.96,454.86,362.65,1
3506.3,1432,979.75,892.88,796.88,5757.1,2103.7,1307,1187.1,1173.4,18998,5776.4,3230,3336.1,3132.6,15415,4514.5,2482.7,2737.5,2569.1,6001.1,2339.6,1280.6,1123.6,1059.2,14798,4374.8,2430.6,2593,2431.1,5453.2,1582.5,846.49,937.58,872.77,8524.3,2541.6,1346,1434,1368.8,7138.2,2228.4,1243.7,1252,1179,11143,3216.7,1771.7,1945.2,1830.9,12502,3886.6,2180.5,2271.6,2132,9522.8,2956.1,1607,1646.6,1551.5,11291,3424.7,1650.2,1783.2,1638.2,12513,3784.9,2059.8,2133.3,2015.9,10900,3152.5,1700.1,1907.7,1788.6,15365,4889.7,2751.4,2796.9,2633.8,11142,3629.6,2148.7,2197.9,2048.9,6480.5,1832.6,988.58,1147.9,1031.2,11934,3549.9,1982.2,2128.8,2018.5,14099,5293.2,2910,2652,2477.5,9622.2,4544.7,2176.5,1505.2,1370.2,11118,3277,1790.1,1941.9,1818.8,935.71,546.01,320.48,225.67,164.93,19663,5976.8,3380.3,3518.3,3308.2,3182.2,1603.2,779.79,545.15,454.44,12375,3575.8,1938.3,2116.2,1962.7,15625,4834,2696.9,2780.1,2608.5,5546.9,1603.4,854.75,949.5,877.17,10288,2964.8,1629,1796.8,1678.3,10618,3064.5,1681.1,1863.1,1739.9,14746,4371.5,2417.7,2623.3,2458,1767.9,1028.4,504.25,436.69,345.77,1
3147.8,1457.1,1030.7,895.33,844.79,5719.6,2425.7,1326.1,1079.9,1024.7,13977,5275.4,3012.1,2806.2,2571.9,10407,3802.5,2290.7,2229.9,2093.6,6697.5,2829.3,1383.1,1114.4,1018.6,10083,3669.5,2219.8,2148.9,1980,3143.7,1121,763.47,764.8,716.32,4764.3,1811.5,1193.4,1236.3,1157.2,5275.6,2008,1147.6,1072.6,976.18,7219.5,2594.4,1626.8,1603.3,1488.4,9700.6,3773.6,2082,1915.6,1759.3,6497.2,2440.4,1465.9,1393,1264.4,6088.8,2218.5,1465.4,1495.9,1376.5,8114.3,2975.9,1843.5,1796.4,1648.6,6738.2,2466.9,1549.5,1573.2,1456,12563,4918.9,2661.8,2400.9,2185.3,9466.5,3842,2059.1,1824.3,1664.5,3466.5,1204.2,841.04,919.22,858.23,8480.4,3167.3,1835.8,1792.9,1646.2,14627,6205.8,2995,2438.2,2173.6,12965,5693.9,2458.3,1756,1568.3,7515,2787.5,1662.8,1624.6,1489.5,1147.8,560.16,326.52,203.45,165.67,14690,5520.9,3161.1,2965.4,2715,4251.1,1991.1,871.79,591.18,504.95,7825.4,2809.9,1805.1,1777.3,1621.7,11874,4524.1,2542.4,2354,2155.9,3133.8,1117.9,759.53,777.82,716.68,6457.8,2318.7,1468.4,1483.7,1364.9,6655.9,2424.3,1499.3,1542,1416.1,10126,3746.7,2236.2,2187.6,2004,1532.9,1034.2,536.65,381.97,308.87,-1
3114,1323.9,990.3,1012.2,897.48,6047.4,2349.4,1395,1527.1,1391.5,15926,5595.5,3405.7,4263.3,3682.4,12123,4103.7,2687.6,3466.8,3029.5,6886.6,2713.5,1418.2,1407.4,1328,11760,4003.6,2567,3332.7,2852.9,3799.4,1266,915.69,1237.8,1042,5834.5,1871.4,1451.8,1857,1618.5,6019.2,2118.3,1296.4,1629.7,1383.5,8493.3,2859.6,1892.9,2517.1,2152.3,10836,3941.8,2338.1,2855.6,2498.5,7558.3,2642.9,1680.2,2168.3,1815.8,7337.2,2269.5,1713.4,2405.5,1986.5,9630.4,3236.6,2138.3,2795.7,2355.5,8088.4,2640,1797.2,2458.7,2107.1,13805,5096.3,2941.1,3529.3,3090.4,10305,3870.6,2255.6,2685.1,2348.5,4134.3,1229.9,1022.1,1463.1,1229.9,9761.1,3340.9,2102.7,2731.5,2357.7,15257,6056.3,3134.5,3255.5,2941.9,12413,5224.8,2408,2055.3,2031.9,8750.7,3001,1931.1,2491.1,2148.3,1059,558.83,335.63,247.44,185.53,16636,5871.7,3580.4,4492.9,3876.3,4125.8,1825.9,843.55,658.11,626,9224.6,3118.6,2110.5,2790,2335.3,13438,4838.6,2850.6,3508.4,3066.5,3805.4,1212.3,906.1,1252.5,1040.6,7711.7,2496.5,1718.5,2330.1,1979.8,7976.3,2540.2,1763.2,2413.5,2052.9,11784,3955.8,2561.7,3361.2,2889.9,1797.2,972.9,581.96,501.49,397.29,-1
3510,1594.4,948.17,795.61,724.19,7684.1,3038.3,1470.3,1267.4,1241.4,19014,7345.1,3548.4,3351.5,3280.5,14063,5517.9,2727.2,2715.5,2685.9,8843,3515.9,1532.1,1249.6,1204.4,13691,5280.5,2624,2580.7,2525.4,4156.9,1635.8,897.4,932.81,907.98,6009.2,2479.1,1464.2,1485.1,1462.6,7198.2,2786.8,1364.4,1280.5,1242,9764.6,3770.6,1927.4,1941.3,1903.1,13112,5139.7,2449,2271,2229.9,8871.9,3465.4,1730.4,1673.8,1614,7538,3056.9,1716.8,1816.2,1766.6,11100,4323.5,2178.3,2149.2,2097.2,9135.7,3585.5,1855.8,1894.6,1870.7,17004,6618.2,3111.9,2825.4,2767.8,12782,5054.9,2384.2,2166,2111,4188.6,1678,1016.5,1109,1087.7,11572,4479.8,2193.2,2131.4,2105.3,19571,7774.8,3427.7,2787.2,2685.7,16170,6665.4,2730.7,2020.1,1949.1,10136,3965.7,2054.3,2023.3,1955.3,1340.1,641.48,347.99,239.15,189.35,19973,7716.8,3727.1,3524.8,3453.4,5276.7,2268.8,936.4,677.98,611.19,10433,4101.7,2132.6,2121.7,2110.8,16153,6271.6,2979.8,2793.5,2739.2,4094.5,1643.2,913.74,956.53,922.89,8739.3,3429.6,1767.6,1785.3,1751.6,9061.6,3528.3,1820.5,1849.9,1817.9,13777,5365,2658,2603.6,2565.3,2061.4,1150.7,589.03,455.59,379.34,-1
2896.1,1185,1111.2,1068.7,921.09,6468.6,1845.1,1263.5,1279.1,1139.8,21726,5042.4,3012.3,3444.9,2842.1,17332,3855.9,2355.5,2790.3,2292.4,6579.1,1962.3,1206.8,1217.8,986.98,16815,3775.8,2281.9,2666,2193.9,6003.2,1346.4,808.34,959.63,793.19,9192,2140.1,1322.6,1478.8,1280.7,8162.2,1937.2,1164.9,1300.8,1062.3,12528,2767.2,1690.9,2010.4,1650.3,14251,3403,2053.8,2352.8,1923.4,10914,2562.3,1507.4,1701.1,1393,11906,2701.2,1553.7,1829,1502,14131,3237.5,1925.7,2220.5,1814.3,12155,2676.3,1636.1,1980.1,1615.5,17548,4237.3,2593.6,2910.6,2376.4,12648,3183.2,1998.9,2192.9,1813.2,6685.1,1465.4,931.61,1114.8,942.47,13576,3048.8,1866.5,2220.4,1809.2,15852,4478.4,2716,2799.3,2269.8,7490.4,3487.8,2022.5,1654.6,1377.2,12545,2801.8,1697.5,2010.4,1639.4,892.37,487.1,302.53,208.83,154.74,22511,5186.9,3174.5,3644.5,2981.5,2569.7,1311.5,717.37,586.39,463.97,13828,3083.3,1840.9,2180.8,1776.6,17903,4225.3,2533.4,2885.5,2352.1,6015.7,1361.3,818.35,966.7,800.36,11449,2541.1,1537.7,1850.1,1517.2,11832,2617.4,1585.9,1926.1,1573.1,16677,3763.2,2281.4,2714.4,2214,1946.9,1054.5,568.9,447.97,324.15,-1
2210.6,1202.5,941.51,1034,884.59,4540.5,2132.9,1379.3,1373.3,1355.8,10848,4971.6,3308.2,3893.8,3869.3,8023.7,3692.5,2645.1,3183.2,3196,5261.3,2453.1,1312.1,1255.7,1238.4,7732.3,3565.9,2508.8,3039.4,3016.5,2313.7,1133.2,884.17,1115,1096.5,3418.6,1663.9,1321.1,1659.8,1644.9,4081.9,1940.6,1271.2,1451.4,1449.7,5476.4,2523.7,1855.1,2312.3,2279.4,7557.8,3483.8,2265.6,2668.9,2609.7,5028.2,2407.7,1652.4,1925.4,1917,4113.6,2077.5,1676.6,2082.6,2096.9,6379.5,2970.8,2099.5,2494.3,2510.8,5075.1,2358.8,1791.2,2290.6,2231.3,9771.5,4534.5,2844.3,3269.3,3208.7,7406.1,3453,2145.6,2530.9,2443.7,2275.8,1102.7,1032.4,1323.3,1306.3,6567.6,2981.7,2066.5,2531.7,2486.8,11614,5370.8,2982.9,3042.1,2908.8,10008,4566.7,2089.8,1453.2,1415.3,5702.6,2664.5,1900.4,2314.7,2260.6,970.07,583.63,336.56,219.74,169.82,11351,5247.2,3489.6,4124,4070.5,3337,1606.8,760.63,557.71,465.29,5852.7,2764.4,2035.3,2525,2479.4,9247.6,4264.5,2798.6,3250.5,3205.3,2300.9,1152.5,889,1127.5,1110.9,4919.9,2307,1690.6,2121.5,2101.9,5101,2316.1,1750.6,2206.3,2189.2,7781.9,3587.6,2515.7,3090.5,3047.3,1535.2,949.72,554.66,502.04,410.72,1
2292.3,1153.6,1063,976.84,884.42,5005.9,2235.6,1578.2,1734,1537.2,14039,5632.9,3910.3,4786.9,4166.4,10906,4308.1,3221.7,4142.1,3483.6,5513.6,2545.1,1695.9,1704,1609.4,10511,4131.9,2936,3715.2,3231.4,3502.8,1394.1,1029.2,1353.2,1177.7,5336.5,2090.5,1553.2,2029.3,1777.6,5310.3,2181.2,1496,1806.9,1589.1,7673.6,2995.5,2156.5,2794.1,2434.4,9434.9,3912,2655.8,3232.4,2817.6,6793.8,2727.3,1906.7,2366.5,2088.5,6687.2,2549.8,1918.2,2579.3,2269.6,8713.5,3403.8,2478.9,3066.1,2694.4,7255.8,2871.5,2087.9,2749.6,2391.9,11936,4962.6,3331.8,3989.1,3487.4,8864.1,3775.9,2554.1,3019.9,2666.2,3683.8,1425.7,1167.9,1568.7,1384.3,8602,3466.2,2430,3067.6,2681.2,12542,5557,3469.2,3730.6,3286.2,9109.5,4326.7,2537.5,2299.2,2136.1,7796.7,3227.3,2361.5,2868.6,2608.6,929.99,563.91,366.05,273.87,219.88,14677,5901,4094.5,5038.7,4390.2,3069.3,1562.3,880.06,734.62,702.26,8382.8,3322.2,2488.9,3123.1,2737.7,11665,4798.6,3241.8,3986.9,3480.5,3507.9,1362.1,1016.3,1364.7,1188.8,6921,2721.5,1983.9,2582,2253.8,7150,2805.4,2066.8,2680.8,2350.2,10428,4167.5,2947.5,3760.1,3278.7,1584.6,1001.7,591.81,560.72,437.02,1
2635.2,1285,752.45,739.98,654.06,4879.2,2171.6,1267.9,1164.8,1015,11974,4864.4,3073.4,2940.5,2635.9,8937.1,3516.3,2333.9,2302.1,2093,5675.8,2546.9,1360.1,1184.4,1043,8731.7,3455.7,2280.6,2208.3,2009.4,2798.1,1110,770.64,772.1,715.6,4251.4,1799.3,1224.3,1185.4,1153.4,4529.4,1915.6,1174.8,1114.2,998.02,6268.5,2462.8,1653.7,1633.8,1500.3,8233.6,3463.2,2123.8,2014.2,1796.3,5673.4,2334.3,1501.7,1423.9,1295.1,5454.4,2206.2,1461.6,1469,1385.6,7185,2828.4,1895.8,1816,1661.3,5870.9,2341,1578.7,1594.7,1459.1,10633,4507.5,2699.6,2536.6,2249,7980.8,3471.1,2103.1,1997,1760.4,3136,1167.5,855.37,895.73,861.2,7289.1,2947.3,1879.6,1841.5,1670.3,12450,5561.8,3007.8,2667.3,2307,11135,5039.2,2470.5,2092.9,1840.5,6451.9,2586.3,1701.4,1630.1,1488.6,1003.2,524.18,332.81,223.96,172.88,12532,5126.9,3246.3,3086.6,2771.4,3668.7,1731.3,849.56,707.77,590.56,6725.2,2711.4,1858.8,1815,1681.8,10097,4180.6,2603.9,2470.7,2200.9,2782.5,1119.8,775.89,772.07,718.47,5621.3,2222.3,1502.9,1494.5,1374.6,5830.6,2280.3,1534.2,1559.7,1428.4,8702.3,3502.9,2281.9,2240.3,2025.9,1494,923.24,549.89,407.05,307.16,1
2726.9,1220.9,1002.6,933.19,929.28,6297.7,2349.1,1414.3,1489.3,1490.2,17185,5884,3642,4152.6,4164.7,13134,4381,2900.8,3393.3,3426,7002.4,2654.1,1410.9,1427.6,1398.5,12725,4274.2,2768.3,3221,3226.7,4148.6,1391.8,982.67,1163.8,1169.6,6120.6,2040.9,1516.5,1784.7,1769.8,6483.9,2226.4,1392.7,1561.7,1569.3,9253.4,3087.9,2047,2423.1,2430.7,11680,4067,2479.6,2814.2,2803.2,8240.3,2842.6,1824.6,2050.4,2064.4,7552.6,2471.7,1865.3,2208.6,2239.8,10366,3546.4,2344.1,2677.7,2682,8799.9,2850.9,2017.2,2360,2391.8,14861,5243,3108.9,3477.2,3453.5,11074,3946.6,2401.1,2621.1,2651.3,4338.3,1372.2,1159.2,1377.6,1375.8,10561,3513.2,2282.6,2649.2,2670.3,15885,5943.9,3168.9,3294.6,3191,11513,4766.7,2148.1,1907.2,1764.4,9485.3,3192.9,2083.5,2422.9,2408.4,1030.9,570.67,328.45,238.09,187.64,17946,6154.4,3830.5,4371.4,4365.4,3829.7,1666,765.64,646.68,568.45,10061,3342.6,2234.5,2588.8,2631.4,14422,4991.3,3048.6,3454.7,3449.4,4104.7,1373.7,993.43,1176.4,1177.1,8351.8,2734.6,1888.6,2219,2241.7,8607.6,2785.4,1954,2308.5,2334.3,12738,4216.9,2799.3,3234.4,3265.3,1715,1059.3,645.5,512.76,429.23,-1
3133.1,1431.1,839.57,767.15,655.9,6596.7,2458.3,1184.7,1173,1124.5,19084,6475.6,2933.3,3322.4,3208.9,14860,4824.8,2271.7,2715.5,2627.8,7245.2,2846.4,1233,1106,1034.6,14361,4766.7,2205.5,2589.4,2502.6,4869.4,1573.5,781.3,955.3,912.72,7512,2413.2,1162.4,1434.3,1390.7,7205.1,2498,1108.5,1240.5,1199.8,10567,3425.7,1631,1973.6,1895.5,12842,4395.7,2028,2285.1,2170.8,9290.5,3138.8,1429.2,1638.7,1590.2,9401.3,3078.8,1460,1790,1737.1,11819,3981.6,1818.8,2138.8,2076,10275,3232,1555.7,1923.1,1859.3,16139,5638.3,2554.3,2802,2667.3,11965,4262.3,1999.6,2140.2,2038.7,5427.9,1696.1,874.67,1130.6,1081.7,11884,3887.4,1791,2148.8,2065,16640,6355.8,2783.4,2584.6,2428.1,12043,5317.7,2169.1,1320.5,1245.7,10775,3504.6,1657.2,1957.1,1871.7,1059.4,600.86,331.54,220.28,154.76,19866,6751.5,3097.8,3524.5,3378.1,4033.7,1858.6,809.14,491.32,416.26,11560,3795,1782.2,2129.1,2049.7,15917,5477,2506.6,2774.5,2664,4883.3,1589.8,767.32,974.06,924.92,9649.6,3092.3,1439.9,1810.1,1743.6,10012,3172.4,1476,1863.5,1812.5,14443,4697.2,2180.9,2622.8,2530.7,1898.1,1015.9,529.93,445.66,354.16,1
4007,1613.9,1145.3,1031.7,947.89,7618.8,3009.6,1617.1,1378.2,1325.5,19999,7104.7,3914.9,3828.6,3663.8,15201,5147,3021.7,3281.8,3064.8,8711.6,3504.8,1656.1,1296.6,1280.4,14747,5039.9,2916.5,2976.1,2847.9,4764.8,1518.3,986.12,1087.6,1034.3,7241.8,2322.8,1506.2,1678.4,1601.4,7586.4,2698.3,1497.4,1436,1378.2,10673,3559.5,2137.1,2250,2150.7,13572,4952.4,2675.6,2613.1,2466.7,9529.2,3347.3,1908.7,1878,1810.4,9371.5,2815,1853.2,2056.9,1967.9,12215,4107.5,2415.7,2457.2,2364.4,10140,3303.5,2066.9,2210.5,2111,17375,6482.4,3387.4,3199.1,3041.4,12991,4993.1,2638.9,2440.6,2305.7,5233.9,1542.5,1145.3,1290.6,1241.2,12236,4245.1,2423.3,2467.9,2342.5,19246,7750.2,3648.4,2956.7,2795.4,16223,6743.8,2670.2,1591.8,1419.8,10971,3772.4,2195.8,2247,2162.2,1323.7,637.62,342.04,221.38,177.89,20885,7444.8,4104.6,4036.5,3856.1,5246.6,2279.1,939.28,559.53,467.79,11546,3843.6,2341.2,2437.7,2311.7,16731,6027.4,3284.1,3177,3026.5,4805.5,1524.8,1005,1097.8,1046.6,9712.9,3181.9,1941.3,2079.6,1983.3,10043,3269,2015.3,2154,2062.1,14768,5068.2,2938,3022.6,2879.8,1949.7,1101.8,605.21,470.62,391.41,1
4009.9,1645.5,931.69,811.24,711.47,8507.8,3028.1,1444.4,1336.4,1202.1,26232,8396,3715.2,3819.7,3172.2,20720,6524.3,3080.6,3240.3,2866.9,9151.5,3457,1732,1487.7,1466.2,20064,6249.6,2794.2,2916.1,2435,7038.1,2138.4,1000.7,1063.5,891.62,10732,3284.7,1540,1600.8,1356.2,9900.7,3171.3,1407.5,1430.4,1197.3,14881,4575.7,2072.9,2182.3,1832,17420,5673,2520.7,2551.2,2145.6,12954,4073.6,1812.7,1872.6,1557.6,13950,4274.6,1919.6,2003.7,1656.9,16779,5228.1,2337.2,2419.3,2012.8,14377,4412.3,1965.3,2138.2,1791.1,21674,7144.7,3192.9,3159.3,2659,15761,5322,2429.3,2399.4,2042.6,7893.6,2330.1,1131.9,1212.4,1023,16375,5141.3,2289.6,2397.9,2013.8,21179,7690.4,3385.4,3032.1,2543.4,13870,6105.4,2742.1,1877.6,1603.5,15019,4679.5,2101.3,2214.5,1861.8,1189.5,629.42,348.48,222.25,183,27232,8705.2,3890.5,3958.6,3321.9,4635.9,2090.2,923.29,640.77,516.15,16296,5076.1,2256.9,2385.7,2004.7,21777,7028,3103.1,3143.5,2618.4,7041.6,2116.2,995.63,1047.6,886.09,13612,4142.4,1861,2008.1,1684.4,14127,4273.9,1909.4,2084.6,1746.6,20025,6219.2,2767.4,2938.7,2464.9,2426.3,1200.8,554.55,472.22,365.92,1
2753.6,1201.8,687.15,594.01,524.96,5016.6,2107.9,1070.8,987.77,920.99,13455,5052.5,2681,2805.2,2562.4,10290,3790,2101.5,2258,2172.7,5788.9,2494.7,1216.4,1068.1,993.15,9958.6,3638,1996.7,2153,1973.5,3295.2,1207.4,705.87,781.28,717.39,4939.5,1831.8,1081.6,1180.5,1110,5065.4,1977.2,1042.5,1071.4,974.41,7211.3,2645.9,1454,1610.5,1482.7,9106.1,3565.2,1841.2,1897.4,1739.5,6481.5,2495.8,1324.6,1390.3,1263.9,6448.4,2249.9,1383.9,1521.7,1372.6,8242.9,3014.9,1695.4,1778.8,1631.7,6797.6,2515.2,1380.7,1574.1,1457.5,11626,4630.2,2354.6,2362.3,2161.4,8623.1,3503.5,1813.5,1836.2,1658.2,3599.1,1251.8,796.87,920.33,847.49,8162,3068.7,1621.1,1783.4,1634.6,12860,5435.6,2609.8,2359.9,2120.9,11076,4739.7,2223.8,1733.6,1488.6,7337.2,2758.1,1489.6,1629.7,1490.3,1046,570.07,339.15,221.72,152.74,14017,5319,2827.3,2939.4,2693.1,3571.2,1697,770.64,598.65,486.33,7876.2,2908.7,1610.3,1744.2,1597.3,11329,4323.7,2273.7,2342.2,2128.8,3273.7,1232.9,712.87,782.36,716.99,6472.9,2398.1,1321.1,1474.7,1366.7,6657.2,2417.7,1356.9,1531.3,1419.6,9808.1,3709.3,1983.5,2168.8,2003,1523.1,1059,536.04,397.11,319.22,1
4932.2,1390,626.57,519.8,384.48,3980.9,1192.3,547.23,440.5,317.55,2296.5,832.5,414.9,287.72,201.43,1750,753.16,396.24,311.75,258.61,1375.3,650.13,348.4,260.24,215.23,1494.8,607.94,350.93,249.54,160.04,981.37,644.37,304.66,193.36,124.26,3176.6,1124.6,539.49,453.29,316.03,29663,8493.9,3646.7,2714.4,2203.6,1054.5,650.98,244.66,172.94,117.25,578.04,674.65,242.44,158.17,101.37,3451.5,1235,584.91,470.89,331.01,2164.4,940.16,433.6,314.03,219.36,3971.9,1360.2,664.36,541.14,388.1,1770.2,762.5,408.05,308.17,242.41,1127,706.94,284.43,194.85,135.65,3670.9,1123.7,527.02,445.69,318.76,2340.6,833.6,377.59,236.46,198.76,3198.4,1042.2,521.12,416.61,287.83,4472.4,1322.7,663.69,588.73,407.83,4111.1,1191.9,601.82,559,402.36,3601.6,1048,551.55,528.79,385.28,922.11,480.23,314.1,184.31,118.17,489.29,389.31,226.48,142.35,83.617,1363.2,765.27,361.78,284.57,227.53,1582,635.83,337.26,325.02,273.41,1469.3,693.34,344.65,271.32,221.79,2365.3,938.41,380.3,337.28,246.48,926.96,633.19,254.24,183.49,135.63,4967.8,1528.3,766.18,660.74,480.49,2183.1,731.32,357.59,346.1,256.43,2859,1008.7,552.23,441.29,344.84,1
